address,valid_mints,overflow_zec,zero_holder
t1eohEj77wWNL6WwjEgsBmLVYZqfwqCbK4b,6,0,false
t1MKdjvsF1x2hvjrxzxCUwp6RjYKqEtYTtq,6,0,false
t1e8NgofFfiYpiaEP6PvAcscJ6G3Y1ircR8,6,0,true
t1P4uSfZqxejWnvyZJ3wjMXzA4Dyzm3AFBK,6,0,false
t1ZEFvVqFpioQts8YnnENEMiXu5YPMnGtmD,5,0,false
t1TQcXfFgU5ZraEfNAA33HBh4BSFjJBv9rv,5,0,false
t1QYzyToFuPRp1UXcF6CSgXsZmzH7EXn6We,5,0,false
t1RkPUVHkEXNgV2AvAHPD4jLWe3z8hRgrzV,5,0,false
t1NTC76EhBxiquJV2dfAfFWAEugj8tmvwzW,5,0,true
t1gN3yLCyi3YbSLQ9k4M1ENSY9rQDpa9zsQ,5,0,false
t1KL4FasdmwJCjpikeB4Yrog6UDdknzw5FV,5,0,true
t1fapDbmwhMDbJ7cWbHrcFgN7MMQ9WWP7xB,5,0,true
t1aKqraYPBYJuA8KQ2idUAGZ2fXSWiK7SHH,5,0,true
t1QDqbbn3p9wzriUZWP47zofyHvQmrBc8N3,5,0,true
t1X8pQjw56wvtKChTdPcHtcRmkpUo9zFujM,5,0,true
t1dmzxbvJ7KQRFTVWD2PugSRKaeQFuwtjrL,5,0,false
t1dACXjVPZNUqUJLJi6rPhnv6VBxN83eZAp,5,0,true
t1KwriJ5yvUJ3a1PaUJxJJZxM9mhYZ53t1e,5,0,true
t1NiMnGyXmR26gRVsLo41adPfUfa5RzsN1R,5,0,true
t1V3oAQEHKnQ5voanGxqzpg2PnNALatGzm7,5,0,false
t1XYrFAx3C7zBwfXmqcfSQxbMtNgrNjHYgh,5,0,false
t1TM4ckF29iKxbctrub9f2udcKawTb5AiyZ,5,0,false
t1eTSDPXd64kfQkR1JhGRJwAuMmz8gBfUUY,5,0,false
t1YtyxZdA73Bbrku3gmbtYbEp1Fa9tYf3eQ,5,0,false
t1ZAFAd3uZJvy67Rvs1vmsrqx5pUSd3J15n,5,0,false
t1LrBogYp69Ef21bxMcTWPv8tkTHuAC5of7,5,0,false
t1LB9U3EXumdBBZTGBiW7t4UtESwXoc2Ppe,5,0,true
t1Pfj96oKtMq3aMdH1yfDHJhJG3VnBJxdmE,5,0,true
t1gEyPkpdqFFRvjg9vYTm6zb855pzrTW3CX,5,0,false
t1fDqdD68WsyH7YRjwT4ixYfh4erL57vzVQ,5,0,false
t1Ygtbn96TJbJXVSzHBZBt6wcuY3NQp1XfC,5,0,false
t1R2pEV1DJrVrWnEwJLDQhLqo56Rq2GFrmX,5,0,false
t1Xg8hSmZZNwFkYKNkosamXrovWro2d8S9K,5,0,false
t1eF1pLupvuCRgHf6M7GJyXfJmezJxCtivu,5,0,false
t1aq9eyb7GsoFF3iWTKobw71FCBQGQT63vQ,5,0,true
t1Y34uWvQ1vLYoL3mZG5ZyjjJbjES7Tqgnt,5,0,false
t1bSNbb7Mnw2FP87FUCsGK7qMLWJKaMcK3P,5,0,true
t1NWBaRZHbrnCfzmtW22icvyagP1kNothu7,5,0,false
t1YvMMGozCcKDJb1LTwjnj37N6mxzCbWD1C,5,0,false
t1bZ6h8mMgy7WXw6nRZVeuMduQuX8miPi9E,5,0,false
t1MqfNnuw1Piab4s1VBrFxQ3d68nmJhwmCA,5,0,false
t1TEfPWRmdGP6A3yqpjbrmnHHE33TVakfq3,5,0,false
t1MHEzzAWsCYsesDfigPYd2eZen6uUHdwF2,5,0,false
t1c2kCpJR9dUwyeaXgkCRyAUwPgApSpT44n,5,0,true
t1ct1zbFttcM7F3omj3VK1B8cyguFhHxpUK,5,0,false
t1apcDDHKsMySXUW6Z1WPSgu9EwcMZjQaUR,5,0,false
t1JcRLWWbsDKoj516dbTuTc3iEofsZgt8B6,5,0,false
t1R1PwRv3GuC4MSjYQwk5rJYipm6kAnok2e,5,0,true
t1Ug1Kh937xbyhBowgsFQc9sv2R2qfTDia2,5,0,false
t1KT7R9HJyD9R41rGhxQXXqR2XT4rwujyHF,5,0,true
t1cUc7WahLPMXN3cvbyUDTEXxvNFMPW1Uqc,5,0,true
t1fsyS74PneCcvgVGm8vCEfufeAyiCafmB1,5,0,true
t1N8jwvt2TR4diXyfcMYSPXEDtT7GTMfs8j,5,0,false
t1afJha4r2LJPpTAZnbYzTFKVRD9EYLTAQw,5,0,true
t1Y4JBkBesedCJ76aN5CT6S7sDjacM1Y8d3,5,0,false
t1J8FHhAPNgjucqq3EywPngVLf8A5FdTJDf,5,0,false
t1Qx45SX7n3dyYTPRchfbgvXExC355GoHKt,5,0,true
t1U3QgGYRT2rk5EhYDnzkp3ehha23e67NCJ,5,0,false
t1ejtDn8MBWLKvf4dUtFgFqXTL1tUiCF7Xy,5,0,false
t1eqDLLDpZaGrcYKdArJ7bdfnCgB248XozH,5,0,false
t1d2eZeEMVurW1BquGBLAEJ6T2E52vKuMnE,5,0,true
t1Xrxq1UiPa2nY5pRKcBn6yKH3W6Wr8P39v,5,0,false
t1Zh9Lv5vBV46UxR8AWm65KUNztGoDKgsP6,5,0,true
t1RAnm3FLfnUbMddbGBmDAjW4ia9ArKNLzu,5,0,true
t1LRHGXuGmPqro1hz8uuzXfsXySDaQG5kup,5,0,true
t1fxcytEtYptzWCLrhPHd9y9HfLj4uk24m8,5,0,false
t1cghuDTtPNe7NwvqHzNFF9H7YTWsoAnruv,5,0,false
t1TXxS8diB7VHs5NboLTUXpjQeHGinxuCez,5,0,true
t1XSZkmQptZUbE3naRDgSxf4pDccTb5LAC2,5,0,false
t1Rk7QmYR8DUgzrCJ35webyzX643GLvkbD5,5,0,false
t1gVcHfhEcde9hjz5sQKitJJsC1ojQpdPAK,5,0,false
t1Juku2Crtz49H7qhng8cfGhyAaC5mEaCyA,5,0,false
t1gsuXyfwUSub6xzReenGC4M9DXMn9M9auK,5,0,false
t1brL5GccrFyg9XMcwdLSYv4XfLuuCssvyM,5,0,true
t1S2gpiTWHMEhGxip5ioSmgtgnXsnkgKyLX,5,0,false
t1RHNURDntdcR2Fddzya8eSkFswtFpKWUtf,5,0,true
t1aLuNES1F8r7pS4WMMMeCqrG2JdHgcrYqk,5,0,true
t1eLvLiJtHm7GWebDqsBKPkibSps8voDaf4,5,0,false
t1WXLkBSUqmTD6nzbURpHDHp5BfhGAJLLpS,5,0,false
t1MHq2eN1MZ5GGes8YwfSzckBkmS2fgq65H,5,0,true
t1aEHAiQzAA68DEBrHsEkqL25GX6xkM5LZj,5,0,true
t1J5gnyYoqKPwqvxWnMriFaKdbgg9syF4q1,5,0,false
t1LYXeAoEfS951bBaWLT2j6FKEs2suuhHWQ,5,0,false
t1dxHDBxBiC87KTUVUCaXYUG62g2biNYLPJ,5,0,false
t1N6xUfzAZN3miYTTpVjykuHwyqj3eFgEkF,5,0,false
t1KwKCmgdQpngnbJhz9zi9LK6Uq5JhRfGtx,5,0,false
t1cmAAVJVKVscJ1ADaVeJjH5Ndq9ZGZj7YQ,5,0,true
t1RYqiBpt1FvfDWN6FHKHg5sNwSzTR4Gjhp,5,0,false
t1RedYdP4vcMaUFWPKoihPTR3oMMYSLnmXU,5,0,true
t1KTwREaTG6XdqEoDednzaLnpSMPi8eh9h1,5,0,true
t1dgFy7xonnDi8Y8qqP9r6XpCLvFAwYSeVT,5,0,true
t1PULms72KAnGGfNfymyXzC1uCFmo8ZG8zA,5,0,true
t1Q3k7LwfKWzYXbpWJrqE9meWFw7iqWbBpG,5,0,true
t1WLQTZt3Kakg9y36MahchePQ7d7VVW7cCa,5,0,true
t1W4YXr8rTMgzkD25JGWeywXQNem3LLMXwQ,5,0,true
t1e2bpM8rPA4ig4anqFYQJDEGHSH3ib4ybT,5,0,true
t1JQuLPN6DhccED5yhrbCEsogxT3t5366jo,5,0,false
t1JejZEw5QeNbheZGZE2dy7Wr4wWwXEom4d,5,0,false
t1Qz52qXsvZ7cooU2jjBkhuQhagUi85J8Sx,5,0,true
t1VAEHdCmEt6fN2NQxC2WUfEGjj9tnizCz1,5,0,true
t1d9wxCsBbKyK74MtAAk9qs1gAUnUQDtRNy,5,0,true
t1f53SST5FssVDfk7gesgQvsdgtgGWR9Feg,5,0,true
t1feYbEfMCDcfAXL7t8VYJtQ3vFgnLRSxZf,5,0,true
t1JX7Uh3dDorRK2LDF5MsLACske6wfLYmPZ,5,0,true
t1KTJgv2pfr1zjjSySvBhaZviUacoSiCSKE,5,0,true
t1KtZBKL1xvd9dDw3zpvjmwZwDkd4nsdFs1,5,0,false
t1bQRvQVhEsGGftUasdUwimNLqaJ466pe3k,5,0,false
t1U6taQejMW7BvYJHt8mwCG5p2ACTUDi66d,5,0,false
t1VQgjkDb5hNYg6xnJdWJGof2eUodgMB3Jx,5,0,false
t1XKmdryc22kStmiiSHidDAYq1TZBaR1sgu,5,0,true
t1TfysfgQQxcu8fnhKWVzqdGwu8FzQPKCEe,5,0,false
t1e2cyv6spiSXdxFu2hd2mPCSNM1NcEfEha,5,0,false
t1bhRUheQyXq8d2VbkAu3is3SXWcUV7p5PH,5,0,false
t1SrBcxQWmDUM4Kiij1Y2yCABcDqgTVr4YX,5,0,false
t1MQJX7f2LSyHct4MaFNw4WGJvCKo1sngCP,5,0,false
t1X3Y1A1MjiBeNcQKSUu4YUGyhjk7XedNho,5,0,true
t1aJuLJSBUpiVq2CpeDen4qvGVXnoDYV75G,5,0,false
t1JA3rL76BB2auUgRMfDCKLF12sfzF4jBAB,5,0,true
t1UCtyRme2JMSQCg6QcjUMu1YjHXnoGfDDJ,5,0,true
t1Y8g4khZQCpXsVmp5mw9kCTNGDa2G9e4Z6,5,0,true
t1Z2bqfBJjxavoFvAGZ4s2L3aSoWcZytZNu,5,0,false
t1KGCB7kYHr8hDdVH4UwSZXrRAKu58MKdCe,5,0,true
t1TjbNh7zwLSZw74ZKMSsUzcYSVk2T41Bc6,5,0,false
t1czwAvZqyAFeBVghmNEuAEdSyZMzH3CR6Q,5,0,true
t1Yk8jyV61dWkx2xhmdH9EhrHTcmPx2tnGL,5,0,false
t1cGLTTq9WLpKDPzcph2gDDEhtGMbn5Xc6F,5,0,true
t1Ub2xrHEDnP6XQDvpQYNPKQeczLowJ8Z6j,5,0,true
t1UfEkwdGyNHXD3JVyQbwnNoay7nowu9gRH,4,0,true
t1LuTsbmp3oC7uwr9N2XJ8ad2Esc8ZZ9Mgc,4,0,false
t1bk11iorAbhU61dwycJa26K5xamQ2X5Efb,4,0,false
t1co1QmKFLj1yqHnr8s6oktFp2hpJEnnd5X,4,0,true
t1YZD2bWdNXU3mhWtUgiEahYUiutK9YmjS4,4,0,false
t1ZQkayRK4hCC78q6LZXqGpjCXAUH6BBoNQ,4,0,true
t1eeycfbwbu2fM3fzTxS4iUfLjUkzbnqPdG,4,0,false
t1P6Gk2kNN4wyQii4tKjKjyCk7DnNKpwjfG,4,0,false
t1PZV7mFpHnSvujmMykDCDE3MgFacrCzFdS,4,0,true
t1fU44WoNbdAWqjGaDurAbYVMo5fgwS62NZ,4,0,false
t1Y6H9ES3TKBe9CDaHmRr6eGAhbim8n3ZCS,4,0,false
t1b1z3beBCXfyggQLyrwZq1stHvxySkbuBo,4,0,true
t1MbRhHK6cQAC6M4QboZ9mUV9BKinyMoT5w,4,0,false
t1JvrpV2juqzKYAb7zPQjJZHScXYjdytd9d,4,0,true
t1HtQPkfBkTJQwQDCazLfeYK2FBeEjWQSxV,4,0,true
t1WW6D6VDJQ1wXta6MN944NNfNH6y8pDzrB,4,0,true
t1JrnwGF4MyGDNj81MCioK2SXiD2Pt6bGZC,4,0,true
t1aoYFCESRkJK1RNovuiuWqjmTyyNEXta6L,4,0,true
t1LhzuudUQGkqm4dPPBwNMhb5jHLmjuz7qn,4,0,false
t1cL1qdwnrT331WmrGd3KD1g7r1ej3JRdCn,4,0,false
t1Rtf7tt3ntuYt4JD6nigNjf9nXeeip6Q7Q,4,0,false
t1JCVYigUzGLErYQ3ZdBehrzLZ4jqu7c6KS,4,0,false
t1gwMsjKr1uXWsYDS4CZjewVM6R3Vm2rq7o,4,0,true
t1WTAedok5MdZ2moom8Ly82AnULaKNc6BSH,4,0,false
t1b6Jsx9SBWXJbYPE764ofKZDX5AMH7J7rV,4,0,true
t1V8hZyYnUWi6QeMeoW5aFQ87uozcmKbs4W,4,0,true
t1R4bqohbwhnZNRcQCnSLcR6xgAwTXSL3kz,4,0,true
t1MBpptgK2u1wHFogRHK3b38npfyMYF1CKZ,4,0,true
t1gLCPzLhxjDP7QKVpkC2cTAqJmdzxeWaq1,4,0,false
t1XfAjxmLRekiixhYGoFvqhiMeck96DUzSb,4,0,false
t1RQrim9MwtUtWKaTpABXwz3oUxyFdrDp6i,4,0,true
t1WbuqZBmujULery3Y94LSHzegdv7mbdgbF,4,0,true
t1XPemSUAQP4zWswRftD46FE774U1LSEetM,4,0,false
t1J5HNk9mbW9miM4QixC73mLPiLmBayTvfU,4,0,false
t1KvXS4mz4jUdJ4YsGquvgk1E5M5kayB8NZ,3,0,true
t1cUVeDSLzP3bZEat8szX4KvqQ6dSBCzPqi,3,0,false
t1M8t2BYcT6RXcsdSjJirBV3iXiP4SXX7Hz,3,0,true
t1PaSLXyNEd6BMWmJquSosypMjVm59byp9d,3,0,true
t1K6Yc47bLup7xpFVSASSvK9XA4B2zD2yXq,3,0,true
t1NfYRV6DRBsn6WSHD38rjZ9mvtJET434Ng,3,0,false
t1eTwcnJCJjqpK9mZBm6k7DssDv1JWqrSa5,3,0,true
t1RximGyAkaXnwqZ9Asp6bBnkwFKFbif1fC,3,0,true
t1WHphYHZhYom7VAinRuyuCXLjcQa1ru38A,3,0,false
t1YKUy6Z2GLMJaaSHy5n38v1oGLewySBCNZ,3,0,false
t1eYtcrhqquhQ1kR1rZQyc1ZraciH7cpewL,3,0,false
t1MSna83xWek26dQF7WkTv5JqLq9th8FazS,3,0,true
t1TSkumD6v3RoQQJ5PG91UWDQJodNozds8L,3,0,false
t1g2u5Qqpd12pZqV2xAkJvpVARmHvJHobSP,3,0,true
t1N1xtg7cFGTG5DPJMtN6KohHpDMXtFeHXE,3,0,true
t1PYm9HCNF7VL6jT4LnQ1f3ko2jZZCqQ9om,3,0,true
t1duxpx3u12GqyL7j9SXH7MvS8ogBvRxfwV,3,0,true
t1fh3UhHEogQG7ztVZX5dkQjAYXUtgz3p5q,3,0,false
t1MngxEWFzWa9Tch7tyVJBaFwy4tHs9vN2G,3,0,true
t1Y7NDPKHuVLLHARtbxbKB7jD27sCFpSvvG,3,0,true
t1dGDZ9EGCZAirj78UKzTzDBY6AU3V6sUGM,3,0,false
t1JDLAGrq3EFJD7LJkxpWg79oMKS5ovMzWt,3,0,false
t1S7D8LCENW74i368E6MYN5nxHM2rtKMcXr,3,0,true
t1PvLd2X5GqPVak2J1UCJaMtKDgjcJQp5K2,3,0,false
t1d4Y89g5ihbft9J3ri55n44roiruftYXaN,3,0,true
t1RtxvNmfPjf5xRcdmcEiZVfFpk2FXyJpTe,3,0,true
t1XKfohh7p3MAXZGKou7ZighXXzEX8Tx5tv,3,0,true
t1KaYATk2RuPd6vgYudH88Q4SsbdEnNhhoH,3,0,false
t1UPZL3aNJPHpusHv5L1phFR3x9AGyVFWmg,3,0,false
t1bsvy4fJtJwGgjUu2rATQpoV7gh91GQgFR,3,0,false
t1VcWC3cYCtHArt9CXHMse14BwJ8wdPdqpK,3,0,false
t1HtGcft43uYGR2j4M7qgcwMqDWN7eNuvFg,3,0,true
t1Z9U18tsi8BvidDJJQgd1DkcoSLLox7XnB,3,0,true
t1V1AaNSnwo6hoVWUUVu4uyGmixiiGAErMZ,3,0,true
t1fU35q2mmN9tvbtk67gRpMnZSGLkVZvBiM,3,0,true
t1MFchLjADJxSotMTsMo45uT2MfrsrLNRuU,3,0,false
t1ath4yuP42SzwMabiWBfR8tRwWTEQpgtkt,3,0,false
t1LLjTkJMZv7h2hWJoa4FcdGqh4Adn8uqyp,3,0,false
t1gmPDRE6q9L4B8BRNfi4qz9buecz9S1Jj4,3,0,false
t1QfMNPJeXQV46uHvVvKuMXPQz8vPD5amqH,2,0,false
t1XzG8CDgUDYmHpkwHNdqQZzXo3uxEuMneG,2,0,false
t1XiLtpQn3KVbVXeEia9pDyfvJVJDeEaCyH,2,0,false
t1c5wtFsmokYu77ewHyXPZjBBzQv8ws8pPg,2,0,true
t1aKnvDHVvfL6KbR2gnMX2i9zgqtkLnXUUn,2,0,false
t1UJfWs77c2Mp2z4DhhgmYoVZoNWe2Rg6s5,2,0,true
t1etDmfJKgAjZhb9Zz7PVGiKZFRQzgLCCLK,2,0,true
t1W3z6psFkpaQAgrsH3J1HVCAmPr8xiTfeF,2,0,false
t1VqXBWxdM7H31A5hQ1HBT3bPD2ch4Rqdmi,2,0,true
t1TC22ttwFzEPBwkQQrmYiesyN9CELJp15Z,2,0,false
t1LXawpjVL85qeCYxuJJPsb3BUjZogS5Wm7,2,0,true
t1as8bZ9Hkvitj3rrnxXS6EKuvuF3pcudrA,2,0,true
t1d6BxxP6AxwJjsh5M99LhTcrpi3YvZaqYo,2,0,false
t1STk11N7WSR9wbenXawkui3ksXoeiVo8i5,2,0,true
t1VHzfu3mLTSx1utHcWAJbRFitRw2BecvwE,2,0,true
t1cYDA4hEUMuz7MdPQf1E5J4dGKHcu9huY8,2,0,false
t1SDJUEHtxdLjMYGpFkFD82jpcibBJP2ZcK,2,0,true
t1UdK7itYtUnnD9JzdXg8gkAUFXysB9bBVc,2,0,false
t1YNgvMowkPxSp3nJ9daxiekeiLRnsMwB14,2,0,false
t1dKUXqdXvgkt7XfLLMZQ618umhbaPP8AVW,2,0,false
t1XZ9wsSa47FhevJs2VTb75uKDFjnexhg7X,2,0,false
t1Sr6ChzDKMsQdhLJWQATpSGChaQHgrPs9a,2,0,false
t1SyyjyX6eixzKAqZ2zXEAin2UfhGfiJiKn,2,0,true
t1gvuBoQHcpBg9XAqgZqRMgHqvBdSx4i6H5,2,0,true
t1PKBiv7mtzD9bNafYaqyxaENeiNDbpKxxQ,2,0,false
t1JzcGXzuSaDM4mDegLKFJRHA5WdAPvguXT,2,0,false
t1MpBhyanDFRaDeNcX8SLRZLEAw36ykSnQw,2,0,false
t1J6rTDrYB2rFq7CXtYtEAhTsDK7m6Vg53w,2,0,false
t1LMpwL1cSq5iKD8mD8vA9RAWFuDa8XP2fQ,2,0,false
t1SfsPzR7wTmr9xpHbUNoutJbAREfWi1jYu,2,0,true
t1fAR1sWx9k4zTWWRzNjDoFLTf63x25AYSs,2,0,false
t1f7k2Fz5F9bQjbySMxXNcdFy7VbCatLv71,2,0,false
t1RMDXBTTkgsrsB7jrhe9ehx8rbZ7fdZ71P,2,0,false
t1afFXoRnZ87fF9HHqwNTtZCUDgfPFw65hk,2,0,false
t1Kb1XWL5gUBBNqcJh51roeHmWpvng7irxC,2,0,true
t1dhMSaLjcsxp9SamPQKK7cWKN2zzrof67w,2,0,false
t1VuLscNzrjRAJkAoDVBKqeoMAMJxnkwrsD,2,0,false
t1MViX48bopzMn6HzEe6aZQqkLZp7LogUfF,2,0,false
t1PYRvmPaVFAGheYP743BRDNNjGDyZEdsn3,2,0,false
t1UDcevmzVKUpfBRMD5SVAgBV6ppEFbh5qr,2,0,true
t1gTPtCBAMzdtc583kadL9r6xgycqhQ4Pq8,2,0,false
t1LFz9Vt9GFKyLLjTzCTSVpQDjdSfnp5Ths,2,0,true
t1KnsuHKtchKUNE9J2M7V5SeHutqG5UDZDF,2,0,false
t1ZYBnNVwK71nXWnwh56brSLSJsEdo1UTrE,2,0,false
t1SKpVFLJMWWrv5BMdxqV7bkdXdQDoXLKQL,2,0,false
t1VmRtuMPVAzEfDtc2oVCmsJmTxhGeWQgEE,2,0,true
t1foZRsQ31X7sb4MUxow1m6yVkJjNcHTAJV,2,0,true
t1L1wwddLPMWpTQJHNQfZJLCT2Kr3SmDRNg,2,0,false
t1gDEuQCGhYet6F2jznrUXQ3zSvxoheqYp8,2,0,false
t1KkqmysfuXQt2urpv6hJwBbYtnkTEcj9yR,2,0,true
t1MnqKJEtfpE78jdgFHfdkPnwgSYvPpx9rX,2,0,false
t1UnGDkhKhT4pJaXUBBVjr2CH3HEEU8bpCS,2,0,false
t1RD3yHP5Y2LZm1BWQjB81se4se8t5qzVdH,2,0,true
t1MQbbwfn8tUZ19W7y7Py3ZxqNM7HqD4jBk,2,0,false
t1ME6dxng3hg4P9Jdu2QThK8dpHhhEvbst4,2,0,false
t1KDkPMkd1yPfBoV2psTgJAo1CL6ZBvBQM4,2,0,false
t1Rf78p1ok46e9R3vNQm45bhctJ6P1DiK44,2,0,true
t1M1YUZL9GYmPhVW3pG2fcuTjUiDaiYk2G2,2,0,true
t1KCfEd5AnDgKEfuJLXGiwLyrrxrEWicgGR,2,0,true
t1YQJiPHzFTtwiUGQtEbKxq1Hcy2N3t5ECB,2,0,true
t1PXzCXvdNyh3LnaXvpLuEPc7sPUjLzz9NK,2,0,true
t1dVRkGWsHone2NYQV4AoqDj1cArynNJA1o,2,0,false
t1NuDmisA3tdKiBafzTwmaReHAaX86CHqkm,2,0,false
t1bnpQ1zezE2LCP1bXcvCk6JMxwLsoEqtm1,2,0,true
t1JFCigsd4FnvPRDnFH2NLHwd27nJdDj9Kc,2,0,true
t1NunAP4SnZK2EVXnS4C4uFn6gRCccCPNq3,2,0,false
t1J6FZRn23Z8Hy9mZ2X9pZUD7FCNQTxE2KR,2,0,false
t1RBXVgE1N7rP5Q4E6B6DhtM8MTV6gWsmrp,2,0,false
t1Pcvprh8ZdFvkpNScy1ogDSjYbgf2g1p1X,2,0,false
t1SNtdTkq4sbsk3SoCY6uZRbXvjwDn1x7cm,2,0,false
t1Qf6W9daYXKBU9W72umbgMLNKaW5c8bLRa,2,0,true
t1QHrzYWphn7sbgbnRqfDoHtkG6kjojogfd,2,0,true
t1S957gNh26o9d7RzKrxFT3p2zGWg1F6zTd,1,0,false
t1bY6dRmGZX8Gyh4cZgdh52HgLL6d23pD9e,1,0,false
t1QjdguymeMJ6nht1rgmtbvq7azaYDzt9Fj,1,0,true
t1ehoswDUmDpURBxo2GXiGxCDxNVUpNg87J,1,0,false
t1JRHuaU8t1RW1WsV4LLWoX5C8VJ6ZdKyK6,1,0,true
t1TaEWrSpB4aLYkqDJb9X6cnmc26F9RbukH,1,0,true
t1bpEtwuvsrmaqF2wTBNBX7NAMbyzaFFGfZ,1,0,false
t1ThDjWgmquoXeDNFgkZq1YXTvz4mL8bhG8,1,0,true
t1TJvigPxqEzJ5KyxA7gWonFgoPgom2ubru,1,0,false
t1c38D4cssFMEUvaSiRQsKw8N8goacdzFgM,1,0,true
t1h9QRuituFRdVizApSgDwxdRnLUrkDBP66,1,0,false
t1cFW5D3H9TL8izLVaZoX9LP1jFb3XAp5YA,1,0,true
t1Lg1D8NLLKzQv55fueQvfiTqSLWSJrh57Y,1,0,true
t1efwyrtmjG82FnvvF5PgQSwxHXcizWTLx1,1,0,true
t1YCNKhgXERch2g3jroKpxHUMGPVhSDU7QN,1,0,false
t1LRRartNPPWyVUEMUPLwSM7RQvYUarDtMQ,1,0,false
t1Ksb96y7WMFWzZc18w82wr9Umkzsd66VLS,1,0,true
t1PXGCQ4bSnnUgrDeBxGYozLVkXbDX8Snoa,1,0,true
t1SeJCMqfJQEHydM1ggobjer8gPZYMCaU23,1,0,true
t1d4r8GRMQSTttv2CkKeKk5Lhphie4PZDeP,1,0,false
t1R4gt5op1Zm8Ktz9Px7orhSDgyDXCMsCat,1,0,true
t1XBNurodu77Xx8tJ8ebmi5T34cY45MT5mh,1,0,false
t1h7Csob58hQjcScEXrpkBExa2c6brw1aXX,1,0,true
t1cdzqCR1BU9EXE6WRu1yXQJWv5aSQJfbbY,1,0,false
t1cmTwXqKfufwWvTEHVYgzvpNbyrxc2hQDu,1,0,false
t1WeatcCZeSuQ5pTqoygLtqCihKckRvrDCe,1,0,false
t1Z9zg6GRGmgYuA9vAohgKx5Gka4SC7akUW,1,0,false
t1RJZv5uWDzvt21F38KNeupzmMtQs9bSMyM,1,0,false
t1RRswRn5DEEXNG7Uq41xMVWjWSE4FDuNZ7,1,0,false
t1UwjgVBNVpKfcEBHSpdEsqpwFEFtVigwHG,1,0,true
t1J9DKnceig8RoGLi5TWqz3R67F6RKRjneN,1,0,true
t1bGU28ZXh66EMY5WxrMpP1H7fMj2AvgvuH,1,0,false
t1gW2dQebg8FNJHXPMmWuLihAh67Y7bYmHH,1,0,true
t1ahGZhdWNKQtJgKKMQAV627x3AvmmE2qgS,1,0,true
t1JM1xMAjUcrM1gnVG5wWuZvNg3asPx2mNB,1,0,false
t1SFH6QamLrMsQk4TMBUwLqVb7dY6YDdbRL,1,0,false
t1cs3H4Ez4SptEP2VS1PQqLnvtNbXJR5V84,1,0,false
t1RSmvjj6sGpcc3NTzyzjQH8MsxbtaPxEsb,1,0,false
t1euLhSEZAJ6VBsPZk8iMSoHsqKQqtpezkm,1,0,false
t1MA39eFeajj8YwBL7KMRgPLjErgNmsgUe3,1,0,false
t1VXVG8hn5YhZNN9ex9TJyVBVmkXHUYgpnk,1,0,true
t1KAV6JAxdCwTGEF1jpkBwkDsVgtfoXWqEy,1,0,false
t1SFMSm39wFEab8zTkpfeGFFn1LexNishfZ,1,0,true
t1SSX6piX7aHFCVG6SVbiqgJq5p2Pbtkksi,1,0,false
t1Yn7LY4tfiEqnbWwFrR6jVopcZC5s7pkPt,1,0,false
t1RKpTqmMBogGkuSCdVdjUphV5QHJdExWDg,1,0,false
t1YvKWK9ux6LXioPBgFKogY44VJ3hpRNmf7,1,0,true
t1aYUyawauFfBm87p9dVKTXPHj5xQpDfZxg,1,0,true
t1cFb5tnxoAkbfc4gNyaT5sjiKhSU3sC2gK,1,0,true
t1askfh9TmjzFtUcZkYhKv5wSF2F6Ze78g6,1,0,false
t1Vv9X9xA6PdGkewDUnDfn72LtozGvrtpuD,1,0,false
t1fhMCTgkbWSvaT71YnWsK74yLc3nzhC4mw,1,0,false
t1fnj25PjtKZgYUzaP5UWGGM1uVw8yskagx,1,0,false
t1a3MRdDhoZtrzg3TwTbjYAByiZMawnAxKU,1,0,false
t1LDZPiWYmNxjGCwn6fbKm6TiQJa6uhXru2,1,0,true
t1ei9Zqv4p3d3Mc7vM5VkXHTKEewEJVSgdx,1,0,true
t1b2rbumq3WZVa7dzsoTG5XDxPE3mTbKSHz,1,0,false
t1WTWUcE1hrSyifjKYnASHPNkNx6Sww23uF,1,0,false
t1NbCwVAg8rL5dQntEuTAMsrfNXAmTYPtdJ,1,0,true
t1dup8npzbAamA8dK5KLMsEdFwJE5VfGkrN,1,0,false
t1Twcy6FrRRqhbHtQ4XBhiEkDBKgN9UtjPc,1,0,true
t1Z7V7ywsNEDjH919kWUvsWFZ9mz1xLXSkA,1,0,true
t1TcJuWChGN3pMsmK6pauPNFy5aejXrAHFV,1,0,true
t1JREuD82tmZ4MmBXRgXmdxRoY8mvVPU8GC,1,0,true
t1MV1BFYhtEiKUtetwZZm4JDvE4gWbqj3QQ,1,0,false
t1cou4R9GEpX67zb9cs1kpGf6bHh21oyHjQ,1,0,true
t1ejiip3sAv9NyvisGbjzpTpBUX7CsgwHN1,1,0,true
t1fmRxxNxRzmBTYwNsE6B8B2oNS8gkEh8eb,1,0,true
t1ZFWtZGoEYnLvRhvWtnC4uBBV95imdjg5f,1,0,true
t1PVUoXDGV5SWTiwM2kt89Pmw5TS1upDAHA,1,0,true
t1Rcjsmdbq4di89RpNSwMEjXiwj48Erui54,1,0,false
t1JhWzQg42RqtzB5s5jNpy22LV6RYY5WHyb,1,0,false
t1WNYfqcj7zMTfY2yUc6cR9hxE3zRQ5K43p,1,0,true
